"","createDt","deathCnt","defCnt","gubun","gubunCn","gubunEn","incDec","isolClearCnt","isolIngCnt","localOccCnt","overFlowCnt","qurRate","seq","stdDay","updateDt"
"4644","2020-04-05 10:55:36.36",0,45,"충북","忠北","Chungcheongbuk-do",0,28,NA,NA,NA,"2.81",832,"2020년 04월 05일 00시",""
"4645","2020-04-05 10:55:36.36",1,45,"강원","江原","Gangwon-do",3,24,NA,NA,NA,"2.92",831,"2020년 04월 05일 00시",""
"4646","2020-04-05 10:55:36.36",7,572,"경기","京畿","Gyeonggi-do",10,208,NA,NA,NA,"4.32",830,"2020년 04월 05일 00시",""
"4647","2020-04-05 10:55:36.36",0,46,"세종","世宗","Sejong",0,15,NA,NA,NA,"13.44",829,"2020년 04월 05일 00시",""
"4648","2020-04-05 10:55:36.36",1,40,"울산","蔚山","Ulsan",0,27,NA,NA,NA,"3.49",828,"2020년 04월 05일 00시",""
"4649","2020-04-05 10:55:36.36",0,37,"대전","大田","Daejeon",1,18,NA,NA,NA,"2.51",827,"2020년 04월 05일 00시",""
"4650","2020-04-05 10:55:36.36",0,27,"광주","光州","Gwangju",1,15,NA,NA,NA,"1.85",826,"2020년 04월 05일 00시",""
"4651","2020-04-05 10:55:36.36",0,79,"인천","仁川","Incheon",2,25,NA,NA,NA,"2.67",825,"2020년 04월 05일 00시",""
"4652","2020-04-05 10:55:36.36",127,6768,"대구","大邱","Daegu",7,4773,NA,NA,NA,"277.78",824,"2020년 04월 05일 00시",""
"4653","2020-04-05 10:55:36.36",3,122,"부산","釜山","Busan",0,90,NA,NA,NA,"3.58",823,"2020년 04월 05일 00시",""
"4654","2020-04-05 10:55:36.36",0,552,"서울","首<U+5C14>","Seoul",24,145,NA,NA,NA,"5.67",822,"2020년 04월 05일 00시",""
"4655","2020-04-05 10:55:36.36",183,10237,"합계","合<U+8BA1>","Total",81,6463,NA,NA,NA,"19.74",821,"2020년 04월 05일 00시",""
"4656","2020-04-04 10:35:57.57",0,279,"검역","隔離區","Lazaretto",15,1,NA,NA,NA,"-",820,"2020년 04월 04일 00시",""
"4657","2020-04-04 10:35:57.57",0,9,"제주","<U+6D4E>州","Jeju",0,4,NA,NA,NA,"1.34",819,"2020년 04월 04일 00시",""
"4658","2020-04-04 10:35:57.57",0,108,"경남","<U+5E86>南","Gyeongsangnam-do",1,75,NA,NA,NA,"3.21",818,"2020년 04월 04일 00시",""
"4659","2020-04-04 10:35:57.57",44,1310,"경북","<U+5E86>北","Gyeongsangbuk-do",1,881,NA,NA,NA,"49.20",817,"2020년 04월 04일 00시",""
"4660","2020-04-04 10:35:57.57",0,15,"전남","全南","Jeollanam-do",0,4,NA,NA,NA,"0.80",816,"2020년 04월 04일 00시",""
"4661","2020-04-04 10:35:57.57",0,15,"전북","全北","Jeollabuk-do",0,7,NA,NA,NA,"0.83",815,"2020년 04월 04일 00시",""
"4662","2020-04-04 10:35:57.57",0,135,"충남","忠南","Chungcheongnam-do",1,102,NA,NA,NA,"6.36",814,"2020년 04월 04일 00시",""
"4663","2020-04-04 10:35:57.57",0,45,"충북","忠北","Chungcheongbuk-do",0,27,NA,NA,NA,"2.81",813,"2020년 04월 04일 00시",""
"4664","2020-04-04 10:35:57.57",1,42,"강원","江原","Gangwon-do",1,23,NA,NA,NA,"2.73",812,"2020년 04월 04일 00시",""
"4665","2020-04-04 10:35:57.57",6,562,"경기","京畿","Gyeonggi-do",23,200,NA,NA,NA,"4.24",811,"2020년 04월 04일 00시",""
"4666","2020-04-04 10:35:57.57",0,46,"세종","世宗","Sejong",0,15,NA,NA,NA,"13.44",810,"2020년 04월 04일 00시",""
"4667","2020-04-04 10:35:57.57",1,40,"울산","蔚山","Ulsan",0,24,NA,NA,NA,"3.49",809,"2020년 04월 04일 00시",""
"4668","2020-04-04 10:35:57.57",0,36,"대전","大田","Daejeon",0,18,NA,NA,NA,"2.44",808,"2020년 04월 04일 00시",""
"4669","2020-04-04 10:35:57.57",0,26,"광주","光州","Gwangju",0,15,NA,NA,NA,"1.78",807,"2020년 04월 04일 00시",""
"4670","2020-04-04 10:35:57.57",0,77,"인천","仁川","Incheon",3,22,NA,NA,NA,"2.60",806,"2020년 04월 04일 00시",""
"4671","2020-04-04 10:35:57.57",122,6761,"대구","大邱","Daegu",27,4673,NA,NA,NA,"277.49",805,"2020년 04월 04일 00시",""
"4672","2020-04-04 10:35:57.57",3,122,"부산","釜山","Busan",0,90,NA,NA,NA,"3.58",804,"2020년 04월 04일 00시",""
"4673","2020-04-04 10:35:57.57",0,528,"서울","首<U+5C14>","Seoul",22,144,NA,NA,NA,"5.42",803,"2020년 04월 04일 00시",""
"4674","2020-04-04 10:35:57.57",177,10156,"합계","合<U+8BA1>","Total",94,6325,NA,NA,NA,"19.59",802,"2020년 04월 04일 00시",""
"4675","2020-04-03 10:30:57.57",0,264,"검역","隔離區","Lazaretto",22,1,NA,NA,NA,"-",801,"2020년 04월 03일 00시",""
"4676","2020-04-03 10:30:57.57",0,9,"제주","<U+6D4E>州","Jeju",0,3,NA,NA,NA,"1.34",800,"2020년 04월 03일 00시",""
"4677","2020-04-03 10:30:57.57",0,107,"경남","<U+5E86>南","Gyeongsangnam-do",1,71,NA,NA,NA,"3.18",799,"2020년 04월 03일 00시",""
"4678","2020-04-03 10:30:57.57",42,1309,"경북","<U+5E86>北","Gyeongsangbuk-do",5,865,NA,NA,NA,"49.16",798,"2020년 04월 03일 00시",""
"4679","2020-04-03 10:30:57.57",0,15,"전남","全南","Jeollanam-do",1,3,NA,NA,NA,"0.80",797,"2020년 04월 03일 00시",""
"4680","2020-04-03 10:30:57.57",0,15,"전북","全北","Jeollabuk-do",1,7,NA,NA,NA,"0.83",796,"2020년 04월 03일 00시",""
"4681","2020-04-03 10:30:57.57",0,134,"충남","忠南","Chungcheongnam-do",1,97,NA,NA,NA,"6.31",795,"2020년 04월 03일 00시",""
"4682","2020-04-03 10:30:57.57",0,45,"충북","忠北","Chungcheongbuk-do",1,25,NA,NA,NA,"2.81",794,"2020년 04월 03일 00시",""
"4683","2020-04-03 10:30:57.57",1,41,"강원","江原","Gangwon-do",2,23,NA,NA,NA,"2.66",793,"2020년 04월 03일 00시",""
"4684","2020-04-03 10:30:57.57",6,539,"경기","京畿","Gyeonggi-do",23,186,NA,NA,NA,"4.07",792,"2020년 04월 03일 00시",""
"4685","2020-04-03 10:30:57.57",0,46,"세종","世宗","Sejong",0,12,NA,NA,NA,"13.44",791,"2020년 04월 03일 00시",""
"4686","2020-04-03 10:30:57.57",1,40,"울산","蔚山","Ulsan",0,21,NA,NA,NA,"3.49",790,"2020년 04월 03일 00시",""
"4687","2020-04-03 10:30:57.57",0,36,"대전","大田","Daejeon",0,18,NA,NA,NA,"2.44",789,"2020년 04월 03일 00시",""
"4688","2020-04-03 10:30:57.57",0,26,"광주","光州","Gwangju",1,15,NA,NA,NA,"1.78",788,"2020년 04월 03일 00시",""
"4689","2020-04-03 10:30:57.57",0,74,"인천","仁川","Incheon",1,21,NA,NA,NA,"2.50",787,"2020년 04월 03일 00시",""
"4690","2020-04-03 10:30:57.57",121,6734,"대구","大邱","Daegu",9,4434,NA,NA,NA,"276.38",786,"2020년 04월 03일 00시",""
"4691","2020-04-03 10:30:57.57",3,122,"부산","釜山","Busan",0,88,NA,NA,NA,"3.58",785,"2020년 04월 03일 00시",""
"4692","2020-04-03 10:30:57.57",0,506,"서울","首<U+5C14>","Seoul",18,131,NA,NA,NA,"5.20",784,"2020년 04월 03일 00시",""
"4693","2020-04-03 10:30:57.57",174,10062,"합계","合<U+8BA1>","Total",86,6021,NA,NA,NA,"19.41",783,"2020년 04월 03일 00시",""
"4694","2020-04-02 10:42:36.36",0,242,"검역","隔離區","Lazaretto",18,1,NA,NA,NA,"-",782,"2020년 04월 02일 00시",""
"4695","2020-04-02 10:42:36.36",0,9,"제주","<U+6D4E>州","Jeju",0,3,NA,NA,NA,"1.34",781,"2020년 04월 02일 00시",""
"4696","2020-04-02 10:42:36.36",0,106,"경남","<U+5E86>南","Gyeongsangnam-do",6,70,NA,NA,NA,"3.15",780,"2020년 04월 02일 00시",""
"4697","2020-04-02 10:42:36.36",41,1304,"경북","<U+5E86>北","Gyeongsangbuk-do",2,840,NA,NA,NA,"48.98",779,"2020년 04월 02일 00시",""
"4698","2020-04-02 10:42:36.36",0,14,"전남","全南","Jeollanam-do",2,3,NA,NA,NA,"0.75",778,"2020년 04월 02일 00시",""
"4699","2020-04-02 10:42:36.36",0,14,"전북","全北","Jeollabuk-do",0,7,NA,NA,NA,"0.77",777,"2020년 04월 02일 00시",""
"4700","2020-04-02 10:42:36.36",0,133,"충남","忠南","Chungcheongnam-do",2,95,NA,NA,NA,"6.27",776,"2020년 04월 02일 00시",""
"4701","2020-04-02 10:42:36.36",0,44,"충북","忠北","Chungcheongbuk-do",0,23,NA,NA,NA,"2.75",775,"2020년 04월 02일 00시",""
"4702","2020-04-02 10:42:36.36",1,39,"강원","江原","Gangwon-do",1,23,NA,NA,NA,"2.53",774,"2020년 04월 02일 00시",""
"4703","2020-04-02 10:42:36.36",6,516,"경기","京畿","Gyeonggi-do",17,181,NA,NA,NA,"3.89",773,"2020년 04월 02일 00시",""
"4704","2020-04-02 10:42:36.36",0,46,"세종","世宗","Sejong",0,12,NA,NA,NA,"13.44",772,"2020년 04월 02일 00시",""
"4705","2020-04-02 10:42:36.36",1,40,"울산","蔚山","Ulsan",1,21,NA,NA,NA,"3.49",771,"2020년 04월 02일 00시",""
"4706","2020-04-02 10:42:36.36",0,36,"대전","大田","Daejeon",0,18,NA,NA,NA,"2.44",770,"2020년 04월 02일 00시",""
"4707","2020-04-02 10:42:36.36",0,25,"광주","光州","Gwangju",1,14,NA,NA,NA,"1.72",769,"2020년 04월 02일 00시",""
"4708","2020-04-02 10:42:36.36",0,73,"인천","仁川","Incheon",4,20,NA,NA,NA,"2.47",768,"2020년 04월 02일 00시",""
"4709","2020-04-02 10:42:36.36",117,6725,"대구","大邱","Daegu",21,4283,NA,NA,NA,"276.01",767,"2020년 04월 02일 00시",""
"4710","2020-04-02 10:42:36.36",3,122,"부산","釜山","Busan",0,87,NA,NA,NA,"3.58",766,"2020년 04월 02일 00시",""
"4711","2020-04-02 10:42:36.36",0,488,"서울","首<U+5C14>","Seoul",14,127,NA,NA,NA,"5.01",765,"2020년 04월 02일 00시",""
"4712","2020-04-02 10:42:36.36",169,9976,"합계","合<U+8BA1>","Total",89,5828,NA,NA,NA,"19.24",764,"2020년 04월 02일 00시",""
"4713","2020-04-01 10:45:19.19",0,224,"검역","隔離區","Lazaretto",7,0,NA,NA,NA,"-",763,"2020년 04월 01일 00시",""
"4714","2020-04-01 10:45:19.19",0,9,"제주","<U+6D4E>州","Jeju",0,3,NA,NA,NA,"1.34",762,"2020년 04월 01일 00시",""
"4715","2020-04-01 10:45:19.19",0,100,"경남","<U+5E86>南","Gyeongsangnam-do",4,67,NA,NA,NA,"2.98",761,"2020년 04월 01일 00시",""
"4716","2020-04-01 10:45:19.19",39,1302,"경북","<U+5E86>北","Gyeongsangbuk-do",2,822,NA,NA,NA,"48.90",760,"2020년 04월 01일 00시",""
"4717","2020-04-01 10:45:19.19",0,12,"전남","全南","Jeollanam-do",3,3,NA,NA,NA,"0.64",759,"2020년 04월 01일 00시",""
"4718","2020-04-01 10:45:19.19",0,14,"전북","全北","Jeollabuk-do",1,7,NA,NA,NA,"0.77",758,"2020년 04월 01일 00시",""
"4719","2020-04-01 10:45:19.19",0,131,"충남","忠南","Chungcheongnam-do",3,91,NA,NA,NA,"6.17",757,"2020년 04월 01일 00시",""
"4720","2020-04-01 10:45:19.19",0,44,"충북","忠北","Chungcheongbuk-do",0,23,NA,NA,NA,"2.75",756,"2020년 04월 01일 00시",""
"4721","2020-04-01 10:45:19.19",1,38,"강원","江原","Gangwon-do",2,23,NA,NA,NA,"2.47",755,"2020년 04월 01일 00시",""
"4722","2020-04-01 10:45:19.19",6,499,"경기","京畿","Gyeonggi-do",23,171,NA,NA,NA,"3.77",754,"2020년 04월 01일 00시",""
"4723","2020-04-01 10:45:19.19",0,46,"세종","世宗","Sejong",0,12,NA,NA,NA,"13.44",753,"2020년 04월 01일 00시",""
"4724","2020-04-01 10:45:19.19",1,39,"울산","蔚山","Ulsan",0,20,NA,NA,NA,"3.40",752,"2020년 04월 01일 00시",""
"4725","2020-04-01 10:45:19.19",0,36,"대전","大田","Daejeon",0,18,NA,NA,NA,"2.44",751,"2020년 04월 01일 00시",""
"4726","2020-04-01 10:45:19.19",0,24,"광주","光州","Gwangju",4,14,NA,NA,NA,"1.65",750,"2020년 04월 01일 00시",""
"4727","2020-04-01 10:45:19.19",0,69,"인천","仁川","Incheon",5,19,NA,NA,NA,"2.33",749,"2020년 04월 01일 00시",""
"4728","2020-04-01 10:45:19.19",115,6704,"대구","大邱","Daegu",20,4070,NA,NA,NA,"275.15",748,"2020년 04월 01일 00시",""
"4729","2020-04-01 10:45:19.19",3,122,"부산","釜山","Busan",3,87,NA,NA,NA,"3.58",747,"2020년 04월 01일 00시",""
"4730","2020-04-01 10:45:19.19",0,474,"서울","首<U+5C14>","Seoul",24,117,NA,NA,NA,"4.87",746,"2020년 04월 01일 00시",""
"4731","2020-04-01 10:45:19.19",165,9887,"합계","合<U+8BA1>","Total",101,5567,NA,NA,NA,"19.07",745,"2020년 04월 01일 00시",""
"4732","2020-03-31 10:36:21.21",0,217,"검역","隔離區","Lazaretto",15,0,NA,NA,NA,"-",744,"2020년 03월 31일 00시",""
"4733","2020-03-31 10:36:21.21",0,9,"제주","<U+6D4E>州","Jeju",0,3,NA,NA,NA,"1.34",743,"2020년 03월 31일 00시",""
"4734","2020-03-31 10:36:21.21",0,96,"경남","<U+5E86>南","Gyeongsangnam-do",1,67,NA,NA,NA,"2.86",742,"2020년 03월 31일 00시",""
"4735","2020-03-31 10:36:21.21",38,1300,"경북","<U+5E86>北","Gyeongsangbuk-do",2,808,NA,NA,NA,"48.83",741,"2020년 03월 31일 00시",""
"4736","2020-03-31 10:36:21.21",0,9,"전남","全南","Jeollanam-do",0,3,NA,NA,NA,"0.48",740,"2020년 03월 31일 00시",""
"4737","2020-03-31 10:36:21.21",0,13,"전북","全北","Jeollabuk-do",0,7,NA,NA,NA,"0.72",739,"2020년 03월 31일 00시",""
"4738","2020-03-31 10:36:21.21",0,128,"충남","忠南","Chungcheongnam-do",1,90,NA,NA,NA,"6.03",738,"2020년 03월 31일 00시",""
"4739","2020-03-31 10:36:21.21",0,44,"충북","忠北","Chungcheongbuk-do",0,22,NA,NA,NA,"2.75",737,"2020년 03월 31일 00시",""
"4740","2020-03-31 10:36:21.21",1,36,"강원","江原","Gangwon-do",0,23,NA,NA,NA,"2.34",736,"2020년 03월 31일 00시",""
"4741","2020-03-31 10:36:21.21",6,476,"경기","京畿","Gyeonggi-do",13,166,NA,NA,NA,"3.59",735,"2020년 03월 31일 00시",""
"4742","2020-03-31 10:36:21.21",0,46,"세종","世宗","Sejong",0,12,NA,NA,NA,"13.44",734,"2020년 03월 31일 00시",""
"4743","2020-03-31 10:36:21.21",0,39,"울산","蔚山","Ulsan",0,19,NA,NA,NA,"3.40",733,"2020년 03월 31일 00시",""
"4744","2020-03-31 10:36:21.21",0,36,"대전","大田","Daejeon",2,18,NA,NA,NA,"2.44",732,"2020년 03월 31일 00시",""
"4745","2020-03-31 10:36:21.21",0,20,"광주","光州","Gwangju",0,14,NA,NA,NA,"1.37",731,"2020년 03월 31일 00시",""
"4746","2020-03-31 10:36:21.21",0,64,"인천","仁川","Incheon",6,16,NA,NA,NA,"2.17",730,"2020년 03월 31일 00시",""
"4747","2020-03-31 10:36:21.21",114,6684,"대구","大邱","Daegu",60,3946,NA,NA,NA,"274.33",729,"2020년 03월 31일 00시",""
"4748","2020-03-31 10:36:21.21",3,119,"부산","釜山","Busan",1,87,NA,NA,NA,"3.49",728,"2020년 03월 31일 00시",""
"4749","2020-03-31 10:36:21.21",0,450,"서울","首<U+5C14>","Seoul",24,107,NA,NA,NA,"4.62",727,"2020년 03월 31일 00시",""
"4750","2020-03-31 10:36:21.21",162,9786,"합계","合<U+8BA1>","Total",125,5408,NA,NA,NA,"18.87",726,"2020년 03월 31일 00시",""
"4751","2020-03-30 10:29:47.47",0,202,"검역","隔離區","Lazaretto",13,0,NA,NA,NA,"-",725,"2020년 03월 30일 00시",""
"4752","2020-03-30 10:29:47.47",0,9,"제주","<U+6D4E>州","Jeju",1,4,NA,NA,NA,"1.34",724,"2020년 03월 30일 00시",""
"4753","2020-03-30 10:29:47.47",0,95,"경남","<U+5E86>南","Gyeongsangnam-do",1,65,NA,NA,NA,"2.83",723,"2020년 03월 30일 00시",""
"4754","2020-03-30 10:29:47.47",38,1298,"경북","<U+5E86>北","Gyeongsangbuk-do",11,772,NA,NA,NA,"48.75",722,"2020년 03월 30일 00시",""
"4755","2020-03-30 10:29:47.47",0,9,"전남","全南","Jeollanam-do",0,3,NA,NA,NA,"0.48",721,"2020년 03월 30일 00시",""
"4756","2020-03-30 10:29:47.47",0,13,"전북","全北","Jeollabuk-do",1,7,NA,NA,NA,"0.72",720,"2020년 03월 30일 00시",""
"4757","2020-03-30 10:29:47.47",0,127,"충남","忠南","Chungcheongnam-do",0,83,NA,NA,NA,"5.98",719,"2020년 03월 30일 00시",""
"4758","2020-03-30 10:29:47.47",0,44,"충북","忠北","Chungcheongbuk-do",3,21,NA,NA,NA,"2.75",718,"2020년 03월 30일 00시",""
"4759","2020-03-30 10:29:47.47",1,36,"강원","江原","Gangwon-do",2,21,NA,NA,NA,"2.34",717,"2020년 03월 30일 00시",""
"4760","2020-03-30 10:29:47.47",5,463,"경기","京畿","Gyeonggi-do",15,160,NA,NA,NA,"3.49",716,"2020년 03월 30일 00시",""
"4761","2020-03-30 10:29:47.47",0,46,"세종","世宗","Sejong",0,12,NA,NA,NA,"13.44",715,"2020년 03월 30일 00시",""
"4762","2020-03-30 10:29:47.47",0,39,"울산","蔚山","Ulsan",0,19,NA,NA,NA,"3.40",714,"2020년 03월 30일 00시",""
"4763","2020-03-30 10:29:47.47",0,34,"대전","大田","Daejeon",0,17,NA,NA,NA,"2.31",713,"2020년 03월 30일 00시",""
"4764","2020-03-30 10:29:47.47",0,20,"광주","光州","Gwangju",0,13,NA,NA,NA,"1.37",712,"2020년 03월 30일 00시",""
"4765","2020-03-30 10:29:47.47",0,58,"인천","仁川","Incheon",0,15,NA,NA,NA,"1.96",711,"2020년 03월 30일 00시",""
"4766","2020-03-30 10:29:47.47",111,6624,"대구","大邱","Daegu",14,3837,NA,NA,NA,"271.87",710,"2020년 03월 30일 00시",""
"4767","2020-03-30 10:29:47.47",3,118,"부산","釜山","Busan",1,87,NA,NA,NA,"3.46",709,"2020년 03월 30일 00시",""
"4768","2020-03-30 10:29:47.47",0,426,"서울","首<U+5C14>","Seoul",16,92,NA,NA,NA,"4.38",708,"2020년 03월 30일 00시",""
"4769","2020-03-30 10:29:47.47",158,9661,"합계","合<U+8BA1>","Total",78,5228,NA,NA,NA,"18.63",707,"2020년 03월 30일 00시",""
"4770","2020-03-29 10:48:02.02",0,189,"검역","隔離區","Lazaretto",21,0,NA,NA,NA,"-",501,"2020년 03월 29일 00시",""
"4771","2020-03-29 10:48:02.02",0,8,"제주","<U+6D4E>州","Jeju",0,4,NA,NA,NA,"1.19",500,"2020년 03월 29일 00시",""
"4772","2020-03-29 10:48:02.02",0,94,"경남","<U+5E86>南","Gyeongsangnam-do",3,64,NA,NA,NA,"2.80",499,"2020년 03월 29일 00시",""
"4773","2020-03-29 10:48:02.02",37,1287,"경북","<U+5E86>北","Gyeongsangbuk-do",2,732,NA,NA,NA,"48.34",498,"2020년 03월 29일 00시",""
"4774","2020-03-29 10:48:02.02",0,9,"전남","全南","Jeollanam-do",1,3,NA,NA,NA,"0.48",497,"2020년 03월 29일 00시",""
"4775","2020-03-29 10:48:02.02",0,12,"전북","全北","Jeollabuk-do",2,7,NA,NA,NA,"0.66",496,"2020년 03월 29일 00시",""
"4776","2020-03-29 10:48:02.02",0,127,"충남","忠南","Chungcheongnam-do",1,83,NA,NA,NA,"5.98",495,"2020년 03월 29일 00시",""
"4777","2020-03-29 10:48:02.02",0,41,"충북","忠北","Chungcheongbuk-do",0,21,NA,NA,NA,"2.56",494,"2020년 03월 29일 00시",""
"4778","2020-03-29 10:48:02.02",1,34,"강원","江原","Gangwon-do",2,21,NA,NA,NA,"2.21",493,"2020년 03월 29일 00시",""
"4779","2020-03-29 10:48:02.02",5,448,"경기","京畿","Gyeonggi-do",15,144,NA,NA,NA,"3.38",492,"2020년 03월 29일 00시",""
"4780","2020-03-29 10:48:02.02",0,46,"세종","世宗","Sejong",2,11,NA,NA,NA,"13.44",491,"2020년 03월 29일 00시",""
"4781","2020-03-29 10:48:02.02",0,39,"울산","蔚山","Ulsan",0,19,NA,NA,NA,"3.40",490,"2020년 03월 29일 00시",""
"4782","2020-03-29 10:48:02.02",0,34,"대전","大田","Daejeon",3,14,NA,NA,NA,"2.31",489,"2020년 03월 29일 00시",""
"4783","2020-03-29 10:48:02.02",0,20,"광주","光州","Gwangju",0,11,NA,NA,NA,"1.37",488,"2020년 03월 29일 00시",""
"4784","2020-03-29 10:48:02.02",0,58,"인천","仁川","Incheon",7,15,NA,NA,NA,"1.96",487,"2020년 03월 29일 00시",""
"4785","2020-03-29 10:48:02.02",106,6610,"대구","大邱","Daegu",23,3706,NA,NA,NA,"271.29",486,"2020년 03월 29일 00시",""
"4786","2020-03-29 10:48:02.02",3,117,"부산","釜山","Busan",3,85,NA,NA,NA,"3.43",485,"2020년 03월 29일 00시",""
"4787","2020-03-29 10:48:02.02",0,410,"서울","首<U+5C14>","Seoul",20,93,NA,NA,NA,"4.21",484,"2020년 03월 29일 00시",""
"4788","2020-03-29 10:48:02.02",152,9583,"합계","合<U+8BA1>","Total",105,5033,NA,NA,NA,"18.48",483,"2020년 03월 29일 00시",""
"4789","2020-03-28 10:46:14.14",0,168,"검역","隔離區","Lazaretto",24,0,NA,NA,NA,"-",482,"2020년 03월 28일 00시",""
"4790","2020-03-28 10:46:14.14",0,8,"제주","<U+6D4E>州","Jeju",1,4,NA,NA,NA,"1.19",481,"2020년 03월 28일 00시",""
"4791","2020-03-28 10:46:14.14",0,91,"경남","<U+5E86>南","Gyeongsangnam-do",0,63,NA,NA,NA,"2.71",480,"2020년 03월 28일 00시",""
"4792","2020-03-28 10:46:14.14",35,1285,"경북","<U+5E86>北","Gyeongsangbuk-do",2,692,NA,NA,NA,"48.26",479,"2020년 03월 28일 00시",""
"4793","2020-03-28 10:46:14.14",0,8,"전남","全南","Jeollanam-do",0,3,NA,NA,NA,"0.43",478,"2020년 03월 28일 00시",""
"4794","2020-03-28 10:46:14.14",0,10,"전북","全北","Jeollabuk-do",0,7,NA,NA,NA,"0.55",477,"2020년 03월 28일 00시",""
"4795","2020-03-28 10:46:14.14",0,126,"충남","忠南","Chungcheongnam-do",2,81,NA,NA,NA,"5.94",476,"2020년 03월 28일 00시",""
"4796","2020-03-28 10:46:14.14",0,41,"충북","忠北","Chungcheongbuk-do",0,21,NA,NA,NA,"2.56",475,"2020년 03월 28일 00시",""
"4797","2020-03-28 10:46:14.14",1,32,"강원","江原","Gangwon-do",1,20,NA,NA,NA,"2.08",474,"2020년 03월 28일 00시",""
"4798","2020-03-28 10:46:14.14",5,433,"경기","京畿","Gyeonggi-do",21,140,NA,NA,NA,"3.27",473,"2020년 03월 28일 00시",""
"4799","2020-03-28 10:46:14.14",0,44,"세종","世宗","Sejong",0,9,NA,NA,NA,"12.85",472,"2020년 03월 28일 00시",""
"4800","2020-03-28 10:46:14.14",0,39,"울산","蔚山","Ulsan",0,19,NA,NA,NA,"3.40",471,"2020년 03월 28일 00시",""
"4801","2020-03-28 10:46:14.14",0,31,"대전","大田","Daejeon",0,10,NA,NA,NA,"2.10",470,"2020년 03월 28일 00시",""
"4802","2020-03-28 10:46:14.14",0,20,"광주","光州","Gwangju",0,11,NA,NA,NA,"1.37",469,"2020년 03월 28일 00시",""
"4803","2020-03-28 10:46:14.14",0,51,"인천","仁川","Incheon",5,14,NA,NA,NA,"1.73",468,"2020년 03월 28일 00시",""
"4804","2020-03-28 10:46:14.14",101,6587,"대구","大邱","Daegu",71,3543,NA,NA,NA,"270.35",467,"2020년 03월 28일 00시",""
"4805","2020-03-28 10:46:14.14",2,114,"부산","釜山","Busan",1,81,NA,NA,NA,"3.34",466,"2020년 03월 28일 00시",""
"4806","2020-03-28 10:46:14.14",0,390,"서울","首<U+5C14>","Seoul",18,93,NA,NA,NA,"4.01",465,"2020년 03월 28일 00시",""
"4807","2020-03-28 10:46:14.14",144,9478,"합계","合<U+8BA1>","Total",146,4811,NA,NA,NA,"18.28",464,"2020년 03월 28일 00시",""
"4808","2020-03-27 10:39:21.21",0,144,"검역","隔離區","Lazaretto",13,0,NA,NA,NA,"-",463,"2020년 3월 27일 00시",""
"4809","2020-03-27 10:39:21.21",0,7,"제주","<U+6D4E>州","Jeju",1,4,NA,NA,NA,"1.04",462,"2020년 3월 27일 00시",""
"4810","2020-03-27 10:39:21.21",0,91,"경남","<U+5E86>南","Gyeongsangnam-do",1,62,NA,NA,NA,"2.71",461,"2020년 3월 27일 00시",""
"4811","2020-03-27 10:39:21.21",34,1283,"경북","<U+5E86>北","Gyeongsangbuk-do",9,650,NA,NA,NA,"48.19",460,"2020년 3월 27일 00시",""
"4812","2020-03-27 10:39:21.21",0,8,"전남","全南","Jeollanam-do",0,3,NA,NA,NA,"0.43",459,"2020년 3월 27일 00시",""
"4813","2020-03-27 10:39:21.21",0,10,"전북","全北","Jeollabuk-do",0,7,NA,NA,NA,"0.55",458,"2020년 3월 27일 00시",""
"4814","2020-03-27 10:39:21.21",0,124,"충남","忠南","Chungcheongnam-do",0,78,NA,NA,NA,"5.84",457,"2020년 3월 27일 00시",""
"4815","2020-03-27 10:39:21.21",0,41,"충북","忠北","Chungcheongbuk-do",2,17,NA,NA,NA,"2.56",456,"2020년 3월 27일 00시",""
"4816","2020-03-27 10:39:21.21",1,31,"강원","江原","Gangwon-do",0,20,NA,NA,NA,"2.01",455,"2020년 3월 27일 00시",""
"4817","2020-03-27 10:39:21.21",4,412,"경기","京畿","Gyeonggi-do",11,131,NA,NA,NA,"3.11",454,"2020년 3월 27일 00시",""
"4818","2020-03-27 10:39:21.21",0,44,"세종","世宗","Sejong",0,9,NA,NA,NA,"12.85",453,"2020년 3월 27일 00시",""
"4819","2020-03-27 10:39:21.21",0,39,"울산","蔚山","Ulsan",2,20,NA,NA,NA,"3.40",452,"2020년 3월 27일 00시",""
"4820","2020-03-27 10:39:21.21",0,31,"대전","大田","Daejeon",1,9,NA,NA,NA,"2.10",451,"2020년 3월 27일 00시",""
"4821","2020-03-27 10:39:21.21",0,20,"광주","光州","Gwangju",1,11,NA,NA,NA,"1.37",450,"2020년 3월 27일 00시",""
"4822","2020-03-27 10:39:21.21",0,46,"인천","仁川","Incheon",3,13,NA,NA,NA,"1.56",449,"2020년 3월 27일 00시",""
"4823","2020-03-27 10:39:21.21",98,6516,"대구","大邱","Daegu",34,3324,NA,NA,NA,"267.43",448,"2020년 3월 27일 00시",""
"4824","2020-03-27 10:39:21.21",2,113,"부산","釜山","Busan",1,81,NA,NA,NA,"3.31",447,"2020년 3월 27일 00시",""
"4825","2020-03-27 10:39:21.21",0,372,"서울","首<U+5C14>","Seoul",12,89,NA,NA,NA,"3.82",446,"2020년 3월 27일 00시",""
"4826","2020-03-27 10:39:21.21",139,9332,"합계","合<U+8BA1>","Total",91,4528,NA,NA,NA,"18.00",445,"2020년 3월 27일 00시",""
