일련번호,지역,업력,대출년도,대출월,대출금액(백만원),업종
2693,서울,7년미만,2020,04,30,기타
2694,서울,15년미만,2020,04,50,기타
2695,서울,7년미만,2020,04,80,기타
2696,서울,3년미만,2020,04,150,기타
2697,서울,15년미만,2020,04,100,기타
2698,서울,3년미만,2020,04,100,기타
2699,서울,10년미만,2020,04,100,기타
2700,서울,20년미만,2020,04,150,기타
2701,서울,15년미만,2020,04,500,기타
2702,서울,7년미만,2020,04,1000,기타
2703,서울,5년미만,2020,04,150,기타
2704,서울,3년미만,2020,04,100,기타
2705,서울,20년이상,2020,04,200,기타
2706,서울,10년미만,2020,04,200,기타
2707,서울,5년미만,2020,04,80,기타
2708,서울,3년미만,2020,04,300,기타
2709,서울,10년미만,2020,04,200,기타
2710,서울,10년미만,2020,04,300,기타
2711,서울,10년미만,2020,04,200,기타
2712,서울,10년미만,2020,04,150,기타
2713,서울,20년미만,2020,04,500,기타
2714,서울,3년미만,2020,04,200,기타
2715,서울,10년미만,2020,04,300,기타
2716,서울,5년미만,2020,04,200,기타
2717,서울,20년미만,2020,04,150,기타
2718,서울,7년미만,2020,04,300,기타
2719,서울,20년미만,2020,04,100,기타
2720,서울,20년이상,2020,04,100,기타
2721,서울,20년미만,2020,04,100,기타
2722,서울,20년미만,2020,04,250,기타
2723,서울,20년미만,2020,04,300,기타
2724,서울,20년미만,2020,04,80,기타
2725,서울,20년미만,2020,04,200,기타
2726,서울,7년미만,2020,04,200,기타
2727,서울,20년이상,2020,04,300,기타
2728,서울,20년미만,2020,04,200,기타
2729,서울,20년이상,2020,04,100,기타
2730,서울,5년미만,2020,04,200,기타
2731,서울,20년미만,2020,04,200,유통
2732,서울,5년미만,2020,04,50,유통
2733,서울,3년미만,2020,04,100,유통
2734,서울,3년미만,2020,04,70,유통
2735,서울,15년미만,2020,04,200,유통
2736,서울,20년이상,2020,04,50,기타
2737,서울,7년미만,2020,04,100,기타
2738,서울,10년미만,2020,04,100,기타
2739,서울,10년미만,2020,04,200,기타
2740,서울,5년미만,2020,04,70,기타
2741,서울,5년미만,2020,04,150,기타
2742,서울,15년미만,2020,04,150,기타
2743,서울,20년이상,2020,04,150,기타
2744,서울,7년미만,2020,04,100,기타
2745,서울,15년미만,2020,04,100,기타
2746,서울,7년미만,2020,04,70,기타
2747,서울,10년미만,2020,04,50,기타
2748,서울,3년미만,2020,04,80,기타
2749,서울,15년미만,2020,04,70,기타
2750,서울,7년미만,2020,04,100,기타
2751,서울,20년미만,2020,04,200,기타
2752,서울,5년미만,2020,04,150,기타
2753,서울,5년미만,2020,04,50,기타
2754,서울,20년미만,2020,04,150,기타
2755,서울,15년미만,2020,04,100,기타
2756,서울,15년미만,2020,04,100,기타
2757,서울,15년미만,2020,04,100,기타
2758,서울,20년미만,2020,04,150,기타
2759,서울,15년미만,2020,04,70,기타
2760,서울,20년미만,2020,04,150,기타
2761,서울,1년미만,2020,04,50,기타
2762,서울,10년미만,2020,04,100,기타
2763,서울,15년미만,2020,04,200,기타
2764,서울,7년미만,2020,04,100,기타
2765,서울,15년미만,2020,04,100,기타
2766,서울,1년미만,2020,04,80,기타
2767,서울,15년미만,2020,04,100,기타
2768,서울,5년미만,2020,04,100,기타
2769,서울,15년미만,2020,04,100,기타
2770,서울,20년미만,2020,04,200,기타
2771,서울,10년미만,2020,04,50,기타
2772,서울,20년미만,2020,04,100,기타
2773,서울,15년미만,2020,04,50,기타
2774,서울,10년미만,2020,04,70,기타
2775,서울,5년미만,2020,04,100,기타
2776,서울,15년미만,2020,04,200,기타
2777,서울,20년미만,2020,04,100,기타
2778,서울,20년이상,2020,04,150,기타
2779,서울,7년미만,2020,04,50,유통
2780,서울,3년미만,2020,04,50,유통
2781,서울,3년미만,2020,04,50,유통
2782,서울,5년미만,2020,04,100,유통
2783,서울,15년미만,2020,04,100,유통
2784,서울,5년미만,2020,04,80,유통
2785,서울,5년미만,2020,04,100,유통
2786,서울,15년미만,2020,04,100,유통
2787,서울,7년미만,2020,04,150,유통
2788,서울,15년미만,2020,04,200,유통
2789,서울,5년미만,2020,04,200,유통
2790,서울,20년미만,2020,04,200,유통
2791,서울,20년이상,2020,04,80,유통
2792,서울,3년미만,2020,04,100,유통
2793,서울,20년이상,2020,04,100,유통
2794,서울,5년미만,2020,04,200,유통
2795,서울,20년미만,2020,04,150,유통
2796,서울,20년이상,2020,04,150,유통
2797,서울,10년미만,2020,04,200,유통
2798,서울,15년미만,2020,04,150,유통
2799,서울,5년미만,2020,04,70,유통
2800,서울,7년미만,2020,04,70,유통
2801,서울,20년이상,2020,04,200,유통
2802,서울,15년미만,2020,04,100,유통
2803,서울,20년미만,2020,04,150,유통
2804,서울,10년미만,2020,04,100,유통
2805,서울,20년이상,2020,04,200,유통
2806,서울,3년미만,2020,04,50,유통
2807,서울,7년미만,2020,04,100,유통
2808,서울,5년미만,2020,04,100,유통
2809,서울,3년미만,2020,04,50,유통
2810,서울,3년미만,2020,04,300,유통
2811,서울,20년이상,2020,04,500,유통
2812,서울,5년미만,2020,04,100,유통
2813,서울,10년미만,2020,04,30,유통
2814,서울,3년미만,2020,04,100,유통
2815,서울,3년미만,2020,04,150,유통
2816,서울,15년미만,2020,04,150,유통
2817,서울,20년이상,2020,04,150,유통
2818,서울,20년이상,2020,04,100,유통
2819,서울,20년미만,2020,04,100,유통
2820,서울,10년미만,2020,04,50,전자
2821,서울,20년미만,2020,04,100,전자
2822,서울,15년미만,2020,04,500,전자
2823,서울,15년미만,2020,04,80,전자
2824,서울,20년이상,2020,04,150,전자
2825,서울,20년미만,2020,04,250,전자
2826,서울,20년미만,2020,04,100,전자
2827,서울,15년미만,2020,04,70,전자
2828,서울,7년미만,2020,04,100,전기
2829,서울,1년미만,2020,04,70,전기
2830,서울,15년미만,2020,04,100,전기
2831,서울,1년미만,2020,04,100,전기
2832,서울,5년미만,2020,04,50,전기
2833,서울,10년미만,2020,04,50,전기
2834,서울,3년미만,2020,04,80,기계
2835,서울,15년미만,2020,04,50,유통
2836,서울,7년미만,2020,04,150,유통
2837,서울,3년미만,2020,04,100,유통
2838,서울,15년미만,2020,04,100,유통
2839,서울,7년미만,2020,04,70,유통
2840,서울,15년미만,2020,04,150,유통
2841,서울,15년미만,2020,04,300,유통
2842,서울,10년미만,2020,04,100,유통
2843,서울,20년미만,2020,04,200,유통
2844,서울,15년미만,2020,04,150,유통
2845,서울,7년미만,2020,04,150,유통
2846,서울,1년미만,2020,04,50,유통
2847,서울,7년미만,2020,04,200,유통
2848,서울,3년미만,2020,04,80,유통
2849,서울,10년미만,2020,04,100,화공
2850,서울,5년미만,2020,04,50,화공
2851,서울,3년미만,2020,04,50,화공
2852,서울,7년미만,2020,04,100,화공
2853,서울,3년미만,2020,04,60,화공
2854,서울,10년미만,2020,04,100,화공
2855,서울,15년미만,2020,04,100,화공
2856,서울,10년미만,2020,04,150,화공
2857,서울,10년미만,2020,04,100,화공
2858,서울,10년미만,2020,04,100,화공
2859,서울,20년미만,2020,04,80,잡화
2860,서울,20년이상,2020,04,50,금속
2861,서울,20년미만,2020,04,100,금속
2862,서울,3년미만,2020,04,200,전자
2863,서울,7년미만,2020,04,100,전자
2864,서울,20년이상,2020,04,200,전자
2865,서울,7년미만,2020,04,100,전자
2866,서울,15년미만,2020,04,80,전자
2867,서울,3년미만,2020,04,50,전자
2868,서울,7년미만,2020,04,100,전자
2869,서울,20년미만,2020,04,200,섬유
2870,서울,20년이상,2020,04,500,섬유
2871,서울,15년미만,2020,04,100,섬유
2872,서울,10년미만,2020,04,100,섬유
2873,서울,20년미만,2020,04,100,섬유
2874,서울,20년이상,2020,04,200,섬유
2875,서울,7년미만,2020,04,130,섬유
2876,서울,20년이상,2020,04,250,섬유
2877,서울,5년미만,2020,04,80,섬유
2878,서울,20년이상,2020,04,100,섬유
2879,서울,3년미만,2020,04,100,섬유
2880,서울,3년미만,2020,04,50,섬유
2881,서울,15년미만,2020,04,100,섬유
2882,서울,10년미만,2020,04,100,섬유
2883,서울,15년미만,2020,04,50,섬유
2884,서울,10년미만,2020,04,100,섬유
2885,서울,7년미만,2020,04,50,섬유
2886,서울,20년미만,2020,04,150,섬유
2887,서울,10년미만,2020,04,100,섬유
2888,서울,3년미만,2020,04,80,섬유
2889,서울,10년미만,2020,04,100,섬유
2890,서울,10년미만,2020,04,100,섬유
2891,서울,3년미만,2020,04,100,섬유
2892,서울,3년미만,2020,04,100,섬유
2893,서울,10년미만,2020,04,100,섬유
2894,서울,5년미만,2020,04,150,섬유
2895,서울,3년미만,2020,04,100,섬유
2896,서울,5년미만,2020,04,100,섬유
2897,서울,3년미만,2020,04,30,섬유
2898,서울,20년이상,2020,04,200,섬유
2899,서울,20년미만,2020,04,100,섬유
2900,서울,20년미만,2020,04,50,섬유
2901,서울,3년미만,2020,04,30,섬유
2902,서울,3년미만,2020,04,30,섬유
2903,서울,10년미만,2020,04,150,섬유
2904,서울,15년미만,2020,04,200,섬유
2905,서울,15년미만,2020,04,300,잡화
2906,서울,10년미만,2020,04,100,잡화
2907,서울,5년미만,2020,04,100,잡화
2908,서울,20년미만,2020,04,80,잡화
2909,서울,10년미만,2020,04,50,잡화
2910,서울,20년이상,2020,04,150,잡화
2911,서울,7년미만,2020,04,100,잡화
2912,서울,10년미만,2020,04,100,잡화
2913,서울,5년미만,2020,04,50,잡화
2914,서울,3년미만,2020,04,100,기타
2915,서울,15년미만,2020,04,100,기타
2916,서울,15년미만,2020,04,150,기타
2917,서울,20년이상,2020,04,200,기타
2918,서울,3년미만,2020,04,100,식료
2919,서울,10년미만,2020,04,150,식료
2920,서울,15년미만,2020,04,100,식료
2921,서울,10년미만,2020,04,100,식료
2922,서울,20년이상,2020,04,200,식료
2923,서울,3년미만,2020,04,150,기타
2924,서울,15년미만,2020,04,130,기타
2925,서울,10년미만,2020,04,250,기타
2926,서울,3년미만,2020,04,100,정보
2927,서울,10년미만,2020,04,150,정보
2928,서울,15년미만,2020,04,150,정보
2929,서울,5년미만,2020,04,100,정보
2930,서울,1년미만,2020,04,50,정보
2931,서울,5년미만,2020,04,50,정보
2932,서울,7년미만,2020,04,100,정보
2933,서울,7년미만,2020,04,50,정보
2934,서울,15년미만,2020,04,100,정보
2935,서울,1년미만,2020,04,50,정보
2936,서울,15년미만,2020,04,100,정보
2937,서울,5년미만,2020,04,100,정보
2938,서울,7년미만,2020,04,100,정보
2939,서울,3년미만,2020,04,50,정보
2940,서울,10년미만,2020,04,100,정보
2941,서울,5년미만,2020,04,70,정보
2942,서울,3년미만,2020,04,50,정보
2943,서울,15년미만,2020,04,80,정보
2944,서울,3년미만,2020,04,50,정보
2945,서울,5년미만,2020,04,50,정보
2946,서울,7년미만,2020,04,100,정보
2947,서울,10년미만,2020,04,150,정보
2948,서울,20년이상,2020,04,300,정보
2949,서울,5년미만,2020,04,50,정보
2950,서울,7년미만,2020,04,100,정보
2951,서울,7년미만,2020,04,200,정보
2952,서울,3년미만,2020,04,30,정보
2953,서울,1년미만,2020,04,70,정보
2954,서울,20년미만,2020,04,100,정보
2955,서울,15년미만,2020,04,150,정보
2956,서울,20년미만,2020,04,100,정보
2957,서울,5년미만,2020,04,70,정보
2958,서울,20년이상,2020,04,100,정보
2959,서울,15년미만,2020,04,100,정보
2960,서울,15년미만,2020,04,100,정보
2961,서울,20년미만,2020,04,150,정보
2962,서울,20년이상,2020,04,150,정보
2963,서울,7년미만,2020,04,100,정보
2964,서울,20년이상,2020,04,500,정보
2965,서울,5년미만,2020,04,100,정보
2966,서울,20년미만,2020,04,150,정보
2967,서울,15년미만,2020,04,200,정보
2968,서울,10년미만,2020,04,100,정보
2969,서울,7년미만,2020,04,100,정보
2970,서울,15년미만,2020,04,200,정보
2971,서울,15년미만,2020,04,150,정보
2972,서울,7년미만,2020,04,100,정보
2973,서울,10년미만,2020,04,80,정보
2974,서울,5년미만,2020,04,70,정보
2975,서울,3년미만,2020,04,50,정보
2976,서울,15년미만,2020,04,500,유통
2977,서울,3년미만,2020,04,100,유통
2978,서울,15년미만,2020,04,150,유통
2979,서울,5년미만,2020,04,100,유통
2980,서울,7년미만,2020,04,150,유통
2981,서울,7년미만,2020,04,150,유통
2982,서울,7년미만,2020,04,50,유통
2983,서울,20년이상,2020,04,100,기타
2984,서울,15년미만,2020,04,100,기타
2985,서울,15년미만,2020,04,100,기타
2986,서울,7년미만,2020,04,100,기타
2987,서울,5년미만,2020,04,100,기타
2988,서울,15년미만,2020,04,200,기타
2989,서울,20년미만,2020,04,150,기타
2990,서울,10년미만,2020,04,100,기타
2991,서울,7년미만,2020,04,50,기타
2992,서울,20년미만,2020,04,150,기타
2993,서울,15년미만,2020,04,150,기타
2994,서울,7년미만,2020,04,100,기타
2995,서울,20년미만,2020,04,200,기타
2996,서울,20년이상,2020,04,250,기타
2997,서울,5년미만,2020,04,80,기타
2998,서울,10년미만,2020,04,150,기타
2999,서울,3년미만,2020,04,100,기타
3000,서울,20년이상,2020,04,100,기타
3001,서울,10년미만,2020,04,250,기타
3002,서울,20년미만,2020,04,100,기타
3003,서울,7년미만,2020,04,100,기타
3004,서울,5년미만,2020,04,80,기타
3005,서울,1년미만,2020,04,100,기타
3006,서울,7년미만,2020,04,200,기타
3007,서울,5년미만,2020,04,200,기타
3008,서울,5년미만,2020,04,100,기타
3009,서울,10년미만,2020,04,150,기타
3010,서울,5년미만,2020,04,50,기타
3011,서울,15년미만,2020,04,100,기타
3012,서울,5년미만,2020,04,70,기타
3013,서울,7년미만,2020,04,200,기타
3014,서울,1년미만,2020,04,100,기타
3015,서울,20년미만,2020,04,200,기타
3016,서울,3년미만,2020,04,100,기타
3017,서울,10년미만,2020,04,80,기타
3018,서울,7년미만,2020,04,100,기타
3019,서울,5년미만,2020,04,70,기타
3020,서울,20년미만,2020,04,200,기타
3021,서울,5년미만,2020,04,100,기타
3022,서울,15년미만,2020,04,150,기타
3023,서울,20년이상,2020,04,100,기타
3024,서울,3년미만,2020,04,100,기타
3025,서울,20년이상,2020,04,120,기타
3026,서울,15년미만,2020,04,70,기타
3027,서울,7년미만,2020,04,100,기타
3028,서울,7년미만,2020,04,100,기타
3029,서울,20년미만,2020,04,100,기타
3030,서울,3년미만,2020,04,80,기타
3031,서울,10년미만,2020,04,50,기타
3032,서울,3년미만,2020,04,100,기타
3033,서울,5년미만,2020,04,100,기타
3034,서울,5년미만,2020,04,100,유통
3035,서울,7년미만,2020,04,50,유통
3036,서울,7년미만,2020,04,100,유통
3037,서울,7년미만,2020,04,100,유통
3038,서울,5년미만,2020,04,80,유통
3039,서울,10년미만,2020,04,200,유통
3040,서울,3년미만,2020,04,50,유통
3041,서울,15년미만,2020,04,200,유통
3042,서울,15년미만,2020,04,50,유통
3043,서울,7년미만,2020,04,80,유통
3044,서울,15년미만,2020,04,150,유통
3045,서울,15년미만,2020,04,80,유통
3046,서울,10년미만,2020,04,100,유통
3047,서울,7년미만,2020,04,100,유통
3048,서울,3년미만,2020,04,70,유통
3049,서울,3년미만,2020,04,100,유통
3050,서울,5년미만,2020,04,50,유통
3051,서울,7년미만,2020,04,100,유통
3052,서울,15년미만,2020,04,50,유통
3053,서울,3년미만,2020,04,100,유통
3054,서울,7년미만,2020,04,100,유통
3055,서울,5년미만,2020,04,200,유통
3056,서울,15년미만,2020,04,200,유통
3057,서울,3년미만,2020,04,80,유통
3058,서울,5년미만,2020,04,70,유통
3059,서울,10년미만,2020,04,200,유통
3060,세종,7년미만,2020,04,100,기타
3061,세종,10년미만,2020,04,30,식료
3062,세종,20년이상,2020,04,200,잡화
3063,울산,7년미만,2020,04,200,기타
3064,울산,20년이상,2020,04,300,기타
3065,울산,15년미만,2020,04,200,기타
3066,울산,20년미만,2020,04,300,기타
3067,울산,20년미만,2020,04,200,기타
3068,울산,7년미만,2020,04,150,기타
3069,울산,7년미만,2020,04,200,잡화
3070,울산,5년미만,2020,04,100,금속
3071,울산,20년이상,2020,04,500,기계
3072,울산,20년이상,2020,04,200,기계
3073,울산,15년미만,2020,04,200,기계
3074,울산,15년미만,2020,04,100,기계
3075,울산,5년미만,2020,04,140,기계
3076,울산,10년미만,2020,04,200,기타
3077,인천,3년미만,2020,04,100,전자
3078,인천,20년이상,2020,04,50,금속
3079,인천,3년미만,2020,04,20,전자
3080,인천,10년미만,2020,04,50,섬유
3081,인천,15년미만,2020,04,100,잡화
3082,인천,20년이상,2020,04,50,잡화
3083,인천,20년이상,2020,04,50,기타
3084,인천,5년미만,2020,04,50,식료
3085,인천,15년미만,2020,04,100,식료
3086,인천,15년미만,2020,04,100,식료
3087,인천,10년미만,2020,04,100,식료
3088,인천,20년이상,2020,04,150,식료
3089,인천,20년이상,2020,04,300,정보
3090,인천,7년미만,2020,04,50,기계
3091,인천,5년미만,2020,04,50,유통
3092,인천,5년미만,2020,04,50,기타
3093,인천,10년미만,2020,04,100,기타
3094,인천,15년미만,2020,04,150,기타
3095,인천,10년미만,2020,04,50,기타
3096,인천,5년미만,2020,04,100,기타
3097,인천,15년미만,2020,04,200,기타
3098,인천,5년미만,2020,04,50,기타
3099,인천,3년미만,2020,04,100,기타
3100,인천,5년미만,2020,04,50,기타
3101,인천,10년미만,2020,04,50,유통
3102,인천,10년미만,2020,04,100,유통
3103,인천,5년미만,2020,04,100,기타
3104,인천,7년미만,2020,04,100,기타
3105,인천,3년미만,2020,04,100,기타
3106,인천,15년미만,2020,04,200,기타
3107,인천,3년미만,2020,04,50,기타
3108,인천,7년미만,2020,04,60,기타
3109,인천,10년미만,2020,04,300,기타
3110,인천,5년미만,2020,04,300,기타
3111,인천,10년미만,2020,04,300,기타
3112,인천,5년미만,2020,04,300,기타
3113,인천,3년미만,2020,04,150,기타
3114,인천,15년미만,2020,04,200,기타
3115,인천,20년이상,2020,04,100,기타
3116,인천,15년미만,2020,04,100,기타
3117,인천,7년미만,2020,04,50,기타
3118,인천,7년미만,2020,04,100,기타
3119,인천,7년미만,2020,04,100,유통
3120,인천,20년미만,2020,04,100,유통
3121,인천,15년미만,2020,04,200,유통
3122,인천,5년미만,2020,04,50,유통
3123,인천,15년미만,2020,04,80,유통
3124,인천,7년미만,2020,04,100,전기
3125,인천,20년이상,2020,04,100,전기
3126,인천,20년미만,2020,04,150,기계
3127,인천,7년미만,2020,04,100,유통
3128,인천,5년미만,2020,04,100,유통
3129,인천,5년미만,2020,04,50,유통
3130,인천,10년미만,2020,04,50,화공
3131,인천,15년미만,2020,04,50,화공
3132,인천,7년미만,2020,04,50,화공
3133,인천,10년미만,2020,04,100,금속
3134,인천,15년미만,2020,04,70,금속
3135,인천,20년이상,2020,04,80,금속
3136,인천,3년미만,2020,04,30,전자
3137,전남,7년미만,2020,04,200,기타
3138,전남,20년미만,2020,04,100,금속
3139,전남,20년미만,2020,04,100,기타
3140,전남,20년이상,2020,04,100,기타
3141,전남,20년미만,2020,04,50,기타
3142,전남,15년미만,2020,04,150,기타
3143,전남,1년미만,2020,04,100,기타
3144,전남,20년미만,2020,04,300,기타
3145,전남,15년미만,2020,04,300,기타
3146,전남,15년미만,2020,04,50,기타
3147,전남,20년이상,2020,04,100,전기
3148,전남,3년미만,2020,04,100,유통
3149,전남,20년이상,2020,04,100,유통
3150,전남,20년미만,2020,04,100,유통
3151,전남,20년이상,2020,04,150,화공
3152,전남,20년이상,2020,04,50,화공
3153,전남,10년미만,2020,04,100,잡화
3154,전남,15년미만,2020,04,100,잡화
3155,전남,15년미만,2020,04,100,금속
3156,전남,3년미만,2020,04,100,기타
3157,전북,5년미만,2020,04,80,섬유
3158,전북,15년미만,2020,04,200,잡화
3159,전북,20년미만,2020,04,100,잡화
3160,전북,10년미만,2020,04,80,잡화
3161,전북,15년미만,2020,04,70,잡화
3162,전북,20년미만,2020,04,70,잡화
3163,전북,10년미만,2020,04,70,화공
3164,전북,20년이상,2020,04,50,기계
3165,전북,7년미만,2020,04,70,기계
3166,전북,20년미만,2020,04,300,기계
3167,전북,15년미만,2020,04,100,식료
3168,전북,10년미만,2020,04,50,식료
3169,전북,10년미만,2020,04,100,식료
3170,전북,15년미만,2020,04,100,식료
3171,전북,5년미만,2020,04,100,식료
3172,전북,20년이상,2020,04,200,식료
3173,전북,7년미만,2020,04,500,기계
3174,전북,10년미만,2020,04,80,기계
3175,전북,20년이상,2020,04,50,기계
3176,전북,5년미만,2020,04,300,기타
3177,전북,20년이상,2020,04,300,기타
3178,전북,20년이상,2020,04,100,기타
3179,전북,20년이상,2020,04,200,기타
3180,전북,7년미만,2020,04,100,기타
3181,전북,7년미만,2020,04,150,기타
3182,전북,20년미만,2020,04,50,기타
3183,전북,5년미만,2020,04,50,기타
3184,전북,3년미만,2020,04,20,기타
3185,전북,20년이상,2020,04,100,기타
3186,전북,7년미만,2020,04,100,기타
3187,전북,7년미만,2020,04,50,기타
3188,전북,5년미만,2020,04,300,기타
3189,전북,1년미만,2020,04,200,기타
3190,전북,3년미만,2020,04,200,기타
3191,전북,15년미만,2020,04,280,기타
3192,전북,10년미만,2020,04,200,기타
3193,전북,20년이상,2020,04,50,기타
3194,전북,20년이상,2020,04,200,전기
3195,전북,15년미만,2020,04,100,기계
3196,전북,10년미만,2020,04,50,기계
3197,전북,7년미만,2020,04,100,잡화
3198,전북,5년미만,2020,04,100,금속
3199,전북,5년미만,2020,04,100,금속
3200,전북,20년미만,2020,04,200,전자
3201,전북,20년미만,2020,04,150,전자
3202,제주,15년미만,2020,04,100,기타
3203,제주,20년이상,2020,04,100,기타
3204,제주,15년미만,2020,04,100,기타
3205,제주,15년미만,2020,04,100,기타
3206,제주,5년미만,2020,04,150,기계
3207,제주,10년미만,2020,04,100,기타
3208,제주,10년미만,2020,04,100,기타
3209,제주,5년미만,2020,04,300,유통
3210,제주,7년미만,2020,04,150,기타
3211,제주,20년미만,2020,04,100,기타
3212,충남,20년미만,2020,04,200,기타
3213,충남,10년미만,2020,04,50,식료
3214,충남,20년이상,2020,04,200,식료
3215,충남,20년이상,2020,04,100,식료
3216,충남,15년미만,2020,04,100,식료
3217,충남,20년이상,2020,04,100,기타
3218,충남,15년미만,2020,04,200,기타
3219,충남,15년미만,2020,04,300,기타
3220,충남,3년미만,2020,04,30,기타
3221,충남,5년미만,2020,04,100,유통
3222,충남,3년미만,2020,04,100,전자
3223,충남,15년미만,2020,04,200,전기
3224,충남,7년미만,2020,04,100,유통
3225,충남,20년이상,2020,04,200,화공
3226,충남,1년미만,2020,04,150,기타
3227,충남,7년미만,2020,04,100,금속
3228,충남,20년미만,2020,04,150,금속
3229,충남,15년미만,2020,04,50,식료
3230,충남,5년미만,2020,04,100,식료
3231,충남,20년미만,2020,04,300,식료
3232,충남,3년미만,2020,04,20,기계
3233,충남,15년미만,2020,04,250,기타
3234,충남,20년미만,2020,04,150,식료
3235,충남,3년미만,2020,04,100,기계
3236,충북,15년미만,2020,04,200,금속
3237,충북,7년미만,2020,04,50,기타
3238,충북,20년이상,2020,04,150,기타
3239,충북,20년미만,2020,04,200,기타
3240,충북,7년미만,2020,04,100,기타
3241,충북,15년미만,2020,04,100,기타
3242,강원,20년이상,2020,05,150,기타
3243,강원,10년미만,2020,05,110,식료
3244,강원,20년이상,2020,05,200,식료
3245,경기,7년미만,2020,05,50,유통
3246,경기,20년미만,2020,05,300,유통
3247,경기,7년미만,2020,05,100,유통
3248,경기,7년미만,2020,05,50,유통
3249,경기,7년미만,2020,05,50,유통
3250,경기,5년미만,2020,05,50,식료
3251,경기,7년미만,2020,05,50,식료
3252,경기,10년미만,2020,05,50,식료
3253,경기,7년미만,2020,05,30,정보
3254,경기,3년미만,2020,05,100,정보
3255,경기,20년미만,2020,05,50,정보
3256,경기,10년미만,2020,05,100,정보
3257,경기,20년이상,2020,05,80,기계
3258,경기,3년미만,2020,05,50,기계
3259,경기,5년미만,2020,05,80,기계
3260,경기,3년미만,2020,05,100,기계
3261,경기,15년미만,2020,05,50,기계
3262,경기,5년미만,2020,05,100,기계
3263,경기,20년이상,2020,05,50,기계
3264,경기,3년미만,2020,05,150,기계
3265,경기,15년미만,2020,05,30,기계
3266,경기,15년미만,2020,05,100,기계
3267,경기,7년미만,2020,05,50,기계
3268,경기,7년미만,2020,05,70,기계
3269,경기,5년미만,2020,05,100,기계
3270,경기,3년미만,2020,05,30,기계
3271,경기,15년미만,2020,05,110,기타
3272,경기,20년이상,2020,05,80,기타
3273,경기,10년미만,2020,05,50,기타
3274,경기,15년미만,2020,05,100,기타
3275,경기,10년미만,2020,05,50,기타
3276,경기,20년이상,2020,05,100,기타
3277,경기,3년미만,2020,05,50,기타
3278,경기,15년미만,2020,05,150,기타
3279,경기,20년이상,2020,05,50,기타
3280,경기,5년미만,2020,05,40,기타
3281,경기,5년미만,2020,05,30,기타
3282,경기,5년미만,2020,05,100,기타
3283,경기,20년미만,2020,05,100,기타
3284,경기,7년미만,2020,05,80,기타
3285,경기,10년미만,2020,05,150,기타
3286,경기,10년미만,2020,05,50,기타
3287,경기,10년미만,2020,05,70,정보
3288,경기,20년이상,2020,05,50,정보
3289,경기,10년미만,2020,05,100,정보
3290,경기,15년미만,2020,05,50,정보
3291,경기,10년미만,2020,05,100,정보
3292,경기,10년미만,2020,05,50,기타
3293,경기,7년미만,2020,05,100,기타
3294,경기,3년미만,2020,05,100,기타
3295,경기,10년미만,2020,05,80,기타
3296,경기,3년미만,2020,05,80,기타
3297,경기,5년미만,2020,05,80,기타
3298,경기,7년미만,2020,05,100,기타
3299,경기,7년미만,2020,05,70,기타
3300,경기,3년미만,2020,05,50,기타
3301,경기,5년미만,2020,05,70,유통
3302,경기,20년이상,2020,05,100,유통
3303,경기,20년이상,2020,05,100,유통
3304,경기,5년미만,2020,05,50,유통
3305,경기,20년이상,2020,05,300,유통
3306,경기,7년미만,2020,05,50,유통
3307,경기,7년미만,2020,05,50,유통
3308,경기,20년이상,2020,05,100,유통
3309,경기,10년미만,2020,05,140,유통
3310,경기,10년미만,2020,05,100,유통
3311,경기,20년이상,2020,05,150,유통
3312,경기,15년미만,2020,05,100,유통
3313,경기,3년미만,2020,05,50,유통
3314,경기,15년미만,2020,05,50,잡화
3315,경기,1년미만,2020,05,100,잡화
3316,경기,5년미만,2020,05,30,화공
3317,경기,5년미만,2020,05,30,화공
3318,경기,20년미만,2020,05,50,화공
3319,경기,20년이상,2020,05,100,화공
3320,경기,10년미만,2020,05,50,화공
3321,경기,5년미만,2020,05,30,화공
3322,경기,10년미만,2020,05,80,화공
3323,경기,3년미만,2020,05,50,식료
3324,경기,3년미만,2020,05,30,식료
3325,경기,5년미만,2020,05,50,식료
3326,경기,3년미만,2020,05,100,식료
3327,경기,7년미만,2020,05,100,식료
3328,경기,7년미만,2020,05,50,식료
3329,경기,5년미만,2020,05,100,식료
3330,경기,15년미만,2020,05,150,식료
3331,경기,15년미만,2020,05,50,식료
3332,경기,7년미만,2020,05,70,식료
3333,경기,20년이상,2020,05,70,식료
3334,경기,10년미만,2020,05,70,식료
3335,경기,20년미만,2020,05,50,식료
3336,경기,20년미만,2020,05,100,식료
3337,경기,10년미만,2020,05,50,식료
3338,경기,10년미만,2020,05,100,식료
3339,경기,15년미만,2020,05,100,식료
3340,경기,7년미만,2020,05,100,식료
3341,경기,15년미만,2020,05,80,식료
3342,경기,15년미만,2020,05,200,식료
3343,경기,15년미만,2020,05,50,식료
3344,경기,20년미만,2020,05,200,식료
3345,경기,5년미만,2020,05,50,식료
3346,경기,10년미만,2020,05,100,식료
3347,경기,10년미만,2020,05,100,섬유
3348,경기,3년미만,2020,05,30,섬유
3349,경기,20년이상,2020,05,100,섬유
3350,경기,7년미만,2020,05,50,섬유
3351,경기,15년미만,2020,05,100,섬유
3352,경기,5년미만,2020,05,70,섬유
3353,경기,5년미만,2020,05,70,기계
